invoice_id,purchase_order_id,vendor_id,vendor_invoice_number,invoice_date,due_date,invoice_amount_inr,tax_amount_inr,total_amount_inr,currency,gst_invoice_number,match_status,invoice_status,verified_by_employee_id,verification_date,created_at,updated_at
INV-2024-002311,PO-2024-001754,VEN-100295,VINV/2024/55704,2024-01-30,2024-02-29,216741.32,39013.44,255754.76,INR,GST24INV237698,Matched,Paid,EMP-20117,2024-02-03,2024-01-30T08:50:00,2024-02-03T10:30:00
INV-2024-002312,PO-2024-001754,VEN-100295,VINV/2024/52772,2024-03-04,2024-04-03,251188.06,45213.85,296401.91,INR,GST24INV398899,Matched,Overdue,EMP-20141,2024-03-05,2024-03-04T11:28:00,2024-03-05T11:21:00
INV-2022-002313,PO-2022-001756,VEN-100406,VINV/2022/52510,2022-11-27,2022-12-27,1191076.27,214393.73,1405470.00,INR,GST22INV976891,Matched,Paid,EMP-20086,2022-12-04,2022-11-27T09:11:00,2022-12-04T16:20:00
INV-2022-002314,PO-2022-001756,VEN-100406,VINV/2022/75549,2022-10-20,2022-11-19,1246243.70,224323.87,1470567.57,INR,GST22INV301580,Matched,Paid,EMP-20085,2022-10-22,2022-10-20T15:50:00,2022-10-22T17:36:00
INV-2026-002315,PO-2026-001758,VEN-100277,VINV/2026/32940,2026-02-20,2026-04-21,514448.67,92600.76,607049.43,INR,GST26INV718550,Matched,Paid,EMP-20093,2026-02-23,2026-02-20T18:48:00,2026-02-23T17:58:00
INV-2022-002316,PO-2022-001759,VEN-100553,VINV/2022/39848,2022-06-19,2022-07-19,67920.58,12225.70,80146.28,INR,GST22INV188697,Matched,Paid,EMP-20003,2022-06-24,2022-06-19T16:04:00,2022-06-24T13:10:00
INV-2021-002317,PO-2021-001760,VEN-100291,VINV/2021/80700,2021-10-27,2021-11-11,725661.63,130619.09,856280.72,INR,GST21INV291540,Matched,Paid,EMP-20014,2021-10-30,2021-10-27T11:54:00,2021-10-30T15:22:00
INV-2026-002318,PO-2025-001761,VEN-100730,VINV/2026/65326,2026-01-29,2026-02-28,594957.12,107092.28,702049.40,INR,GST26INV610003,Matched,Paid,EMP-20098,2026-02-05,2026-01-29T12:56:00,2026-02-05T18:58:00
INV-2025-002319,PO-2025-001762,VEN-100687,VINV/2025/36906,2025-10-05,2025-11-04,4922122.05,885981.97,5808104.02,INR,GST25INV092199,Partially Matched,Paid,EMP-20106,2025-10-10,2025-10-05T12:01:00,2025-10-10T16:10:00
INV-2025-002320,PO-2025-001763,VEN-100387,VINV/2025/86212,2025-10-22,2025-12-21,256341.27,46141.43,302482.70,INR,GST25INV746514,Matched,Paid,EMP-20014,2025-10-27,2025-10-22T16:48:00,2025-10-27T12:01:00
INV-2025-002321,PO-2025-001763,VEN-100387,VINV/2025/78636,2025-10-16,2025-12-15,322920.11,58125.62,381045.73,INR,GST25INV717048,Matched,Paid,EMP-20125,2025-10-21,2025-10-16T12:11:00,2025-10-21T18:12:00
INV-2021-002322,PO-2021-001764,VEN-100522,VINV/2021/38272,2021-09-24,2021-11-08,342620.04,61671.61,404291.65,INR,GST21INV061401,Matched,Approved,EMP-20055,2021-10-01,2021-09-24T11:33:00,2021-10-01T10:44:00
INV-2026-002323,PO-2026-001765,VEN-100236,VINV/2026/55395,2026-06-02,2026-07-02,173290.50,31192.29,204482.79,INR,GST26INV194757,Matched,Approved,EMP-20014,2026-06-04,2026-06-02T11:56:00,2026-06-04T16:49:00
INV-2026-002324,PO-2026-001765,VEN-100236,VINV/2026/91526,2026-07-02,2026-08-01,180823.84,32548.29,213372.13,INR,GST26INV426382,Matched,Paid,EMP-20046,2026-07-09,2026-07-02T16:46:00,2026-07-09T13:18:00
INV-2021-002325,PO-2021-001766,VEN-100515,VINV/2021/14356,2021-07-12,2021-07-27,747504.34,134550.78,882055.12,INR,GST21INV328272,Mismatched,Approved,EMP-20122,2021-07-15,2021-07-12T14:24:00,2021-07-15T15:25:00
INV-2022-002326,PO-2022-001767,VEN-100471,VINV/2022/13393,2022-09-26,2022-11-25,780599.60,140507.93,921107.53,INR,GST22INV842769,Matched,Approved,EMP-20114,2022-10-03,2022-09-26T12:16:00,2022-10-03T17:18:00
INV-2023-002327,PO-2023-001769,VEN-100400,VINV/2023/79218,2023-05-10,2023-07-09,256349.45,46142.90,302492.35,INR,GST23INV626864,Matched,Paid,EMP-20011,2023-05-11,2023-05-10T09:01:00,2023-05-11T14:32:00
INV-2023-002328,PO-2023-001769,VEN-100400,VINV/2023/43293,2023-05-01,2023-06-30,274105.50,49338.99,323444.49,INR,GST23INV569255,Matched,Paid,EMP-20094,2023-05-03,2023-05-01T17:37:00,2023-05-03T15:50:00
INV-2023-002329,PO-2023-001770,VEN-100316,VINV/2023/09913,2023-09-16,2023-10-16,938065.71,168851.83,1106917.54,INR,GST23INV560732,Matched,Paid,EMP-20100,2023-09-23,2023-09-16T13:35:00,2023-09-23T13:28:00
INV-2022-002330,PO-2022-001771,VEN-100386,VINV/2022/40027,2022-02-16,2022-03-18,285339.65,51361.14,336700.79,INR,GST22INV356641,Matched,Paid,EMP-20098,2022-02-23,2022-02-16T15:20:00,2022-02-23T10:29:00
INV-2022-002331,PO-2022-001771,VEN-100386,VINV/2022/76290,2022-01-25,2022-02-24,252012.54,45362.26,297374.80,INR,GST22INV241358,Matched,Paid,EMP-20131,2022-01-30,2022-01-25T18:21:00,2022-01-30T11:05:00
INV-2021-002332,PO-2021-001773,VEN-100480,VINV/2021/09784,2021-10-30,2021-12-14,606057.70,109090.39,715148.09,INR,GST21INV867491,Matched,Paid,EMP-20022,2021-11-01,2021-10-30T11:32:00,2021-11-01T09:14:00
INV-2026-002333,PO-2026-001774,VEN-100524,VINV/2026/27265,2026-07-16,2026-08-15,1578728.59,284171.15,1862899.74,INR,GST26INV757081,Matched,Paid,EMP-20141,2026-07-17,2026-07-16T13:31:00,2026-07-17T11:14:00
INV-2021-002334,PO-2021-001775,VEN-100301,VINV/2021/06533,2021-04-24,2021-05-24,753864.39,135695.59,889559.98,INR,GST21INV008701,Mismatched,Disputed,EMP-20053,2021-04-27,2021-04-24T17:00:00,2021-04-27T16:46:00
INV-2023-002335,PO-2023-001776,VEN-100391,VINV/2023/78281,2023-05-24,2023-06-23,755193.03,135934.75,891127.78,INR,GST23INV160187,Partially Matched,Disputed,EMP-20007,2023-05-31,2023-05-24T12:30:00,2023-05-31T08:58:00
INV-2024-002336,PO-2024-001777,VEN-100335,VINV/2024/27083,2024-04-29,2024-06-28,944416.57,169994.98,1114411.55,INR,GST24INV672044,Matched,Paid,EMP-20093,2024-05-01,2024-04-29T08:04:00,2024-05-01T09:24:00
INV-2022-002337,PO-2022-001778,VEN-100594,VINV/2022/73681,2022-04-28,2022-06-12,2228491.60,401128.49,2629620.09,INR,GST22INV067536,Matched,Paid,EMP-20003,2022-05-02,2022-04-28T09:29:00,2022-05-02T08:20:00
INV-2022-002338,PO-2022-001778,VEN-100594,VINV/2022/24555,2022-04-08,2022-05-23,2407026.16,433264.71,2840290.87,INR,GST22INV659836,Partially Matched,Overdue,EMP-20117,2022-04-10,2022-04-08T10:16:00,2022-04-10T15:41:00
INV-2025-002339,PO-2025-001779,VEN-100559,VINV/2025/52473,2025-07-12,2025-07-27,476910.38,85843.87,562754.25,INR,GST25INV011747,Matched,Approved,EMP-20099,2025-07-15,2025-07-12T10:48:00,2025-07-15T13:44:00
INV-2025-002340,PO-2025-001779,VEN-100559,VINV/2025/92110,2025-05-28,2025-06-12,509785.34,91761.36,601546.70,INR,GST25INV493627,Partially Matched,Approved,EMP-20081,2025-06-01,2025-05-28T15:32:00,2025-06-01T18:12:00
INV-2026-002341,PO-2026-001780,VEN-100555,VINV/2026/95557,2026-07-05,2026-08-04,3009888.82,541779.99,3551668.81,INR,GST26INV779384,Matched,Paid,EMP-20052,2026-07-10,2026-07-05T08:01:00,2026-07-10T18:52:00
INV-2026-002342,PO-2025-001781,VEN-100399,VINV/2026/73620,2026-01-10,2026-02-09,105540.14,18997.23,124537.37,INR,GST26INV131479,Mismatched,Disputed,EMP-20125,2026-01-16,2026-01-10T10:50:00,2026-01-16T11:36:00
INV-2026-002343,PO-2026-001782,VEN-100353,VINV/2026/80766,2026-07-05,2026-08-04,299957.89,53992.42,353950.31,INR,GST26INV385065,Partially Matched,Paid,EMP-20137,2026-07-06,2026-07-05T13:55:00,2026-07-06T13:44:00
INV-2026-002344,PO-2026-001782,VEN-100353,VINV/2026/60984,2026-06-30,2026-07-30,247579.24,44564.26,292143.50,INR,GST26INV580157,Partially Matched,Paid,EMP-20082,2026-07-04,2026-06-30T18:33:00,2026-07-04T15:44:00
INV-2025-002345,PO-2025-001783,VEN-100698,VINV/2025/22705,2025-08-31,2025-09-30,620225.08,111640.51,731865.59,INR,GST25INV868218,Matched,Overdue,EMP-20114,2025-09-07,2025-08-31T11:34:00,2025-09-07T16:01:00
INV-2023-002346,PO-2023-001784,VEN-100650,VINV/2023/70802,2023-03-17,2023-04-16,445993.17,80278.77,526271.94,INR,GST23INV821995,Matched,Approved,EMP-20029,2023-03-23,2023-03-17T09:13:00,2023-03-23T18:42:00
INV-2023-002347,PO-2023-001784,VEN-100650,VINV/2023/13939,2023-03-16,2023-04-15,385354.94,69363.89,454718.83,INR,GST23INV133397,Partially Matched,Paid,EMP-20094,2023-03-23,2023-03-16T08:52:00,2023-03-23T13:57:00
INV-2026-002348,PO-2026-001785,VEN-100531,VINV/2026/65985,2026-04-24,2026-06-08,239966.05,43193.89,283159.94,INR,GST26INV381523,Mismatched,Under Verification,EMP-20046,2026-04-30,2026-04-24T13:02:00,2026-04-30T09:04:00
INV-2026-002349,PO-2026-001785,VEN-100531,VINV/2026/18914,2026-05-25,2026-07-09,211342.99,38041.74,249384.73,INR,GST26INV848079,Matched,Under Verification,EMP-20003,2026-05-27,2026-05-25T14:52:00,2026-05-27T14:30:00
INV-2026-002350,PO-2026-001786,VEN-100514,VINV/2026/22558,2026-07-14,2026-08-13,1236858.49,222634.53,1459493.02,INR,GST26INV146174,Matched,Paid,EMP-20104,2026-07-16,2026-07-14T16:03:00,2026-07-16T08:32:00
INV-2026-002351,PO-2026-001786,VEN-100514,VINV/2026/90152,2026-07-03,2026-08-02,998301.02,179694.18,1177995.20,INR,GST26INV257605,Partially Matched,Approved,EMP-20096,2026-07-05,2026-07-03T08:48:00,2026-07-05T09:12:00
INV-2025-002352,PO-2025-001787,VEN-100418,VINV/2025/49609,2025-11-19,2026-01-03,1057515.31,190352.76,1247868.07,INR,GST25INV693285,Matched,Paid,EMP-20085,2025-11-22,2025-11-19T08:38:00,2025-11-22T10:51:00
INV-2022-002353,PO-2022-001788,VEN-100239,VINV/2022/58118,2022-05-22,2022-06-06,749740.76,134953.34,884694.10,INR,GST22INV399853,Mismatched,Approved,EMP-20022,2022-05-25,2022-05-22T13:22:00,2022-05-25T14:04:00
INV-2022-002354,PO-2022-001788,VEN-100239,VINV/2022/80114,2022-06-07,2022-06-22,671034.75,120786.25,791821.00,INR,GST22INV249364,Matched,Under Verification,EMP-20104,2022-06-10,2022-06-07T12:12:00,2022-06-10T08:24:00
INV-2022-002355,PO-2022-001788,VEN-100239,VINV/2022/80092,2022-05-31,2022-06-15,815403.98,146772.72,962176.70,INR,GST22INV735115,Matched,Approved,EMP-20004,2022-06-03,2022-05-31T09:28:00,2022-06-03T11:48:00
INV-2022-002356,PO-2022-001788,VEN-100239,VINV/2022/90500,2022-05-29,2022-06-13,659345.91,118682.26,778028.17,INR,GST22INV612613,Matched,Paid,EMP-20129,2022-06-02,2022-05-29T11:38:00,2022-06-02T11:16:00
INV-2022-002357,PO-2022-001788,VEN-100239,VINV/2022/22642,2022-05-02,2022-05-17,871859.73,156934.75,1028794.48,INR,GST22INV168047,Matched,Approved,EMP-20085,2022-05-07,2022-05-02T14:45:00,2022-05-07T09:43:00
INV-2025-002358,PO-2025-001789,VEN-100486,VINV/2025/92522,2025-07-27,2025-08-11,634994.11,114298.94,749293.05,INR,GST25INV957497,Mismatched,Under Verification,EMP-20129,2025-07-29,2025-07-27T14:03:00,2025-07-29T13:48:00
INV-2025-002359,PO-2025-001789,VEN-100486,VINV/2025/83923,2025-07-31,2025-08-15,535666.91,96420.04,632086.95,INR,GST25INV705228,Partially Matched,Approved,EMP-20031,2025-08-01,2025-07-31T10:10:00,2025-08-01T12:16:00
INV-2023-002360,PO-2023-001790,VEN-100385,VINV/2023/63929,2023-11-07,2023-12-07,92728.99,16691.22,109420.21,INR,GST23INV410423,Partially Matched,Under Verification,EMP-20033,2023-11-14,2023-11-07T16:44:00,2023-11-14T14:06:00
INV-2025-002361,PO-2025-001791,VEN-100583,VINV/2025/11324,2025-04-03,2025-05-03,725642.34,130615.62,856257.96,INR,GST25INV989137,Matched,Paid,EMP-20045,2025-04-07,2025-04-03T08:05:00,2025-04-07T18:40:00
INV-2025-002362,PO-2025-001791,VEN-100583,VINV/2025/07860,2025-04-16,2025-05-16,578243.56,104083.84,682327.40,INR,GST25INV260801,Matched,Disputed,EMP-20093,2025-04-21,2025-04-16T09:51:00,2025-04-21T13:58:00
INV-2023-002363,PO-2023-001792,VEN-100574,VINV/2023/86611,2023-02-07,2023-02-22,1105915.56,199064.80,1304980.36,INR,GST23INV782137,Partially Matched,Disputed,EMP-20093,2023-02-13,2023-02-07T10:38:00,2023-02-13T13:20:00
INV-2025-002364,PO-2025-001793,VEN-100699,VINV/2025/59834,2025-04-12,2025-05-12,200989.13,36178.04,237167.17,INR,GST25INV965842,Matched,Under Verification,EMP-20014,2025-04-15,2025-04-12T11:04:00,2025-04-15T16:46:00
INV-2021-002365,PO-2021-001794,VEN-100326,VINV/2021/39667,2021-10-04,2021-11-03,353482.64,63626.88,417109.52,INR,GST21INV314622,Partially Matched,Approved,EMP-20033,2021-10-09,2021-10-04T10:23:00,2021-10-09T09:52:00
INV-2026-002366,PO-2026-001795,VEN-100598,VINV/2026/92072,2026-07-15,2026-08-14,747673.94,134581.31,882255.25,INR,GST26INV250387,Matched,Paid,EMP-20074,2026-07-17,2026-07-15T09:07:00,2026-07-17T12:35:00
INV-2022-002367,PO-2021-001796,VEN-100426,VINV/2022/86496,2022-01-05,2022-02-04,1472127.27,264982.91,1737110.18,INR,GST22INV009153,Matched,Rejected,EMP-20096,2022-01-07,2022-01-05T14:25:00,2022-01-07T08:22:00
INV-2022-002368,PO-2021-001796,VEN-100426,VINV/2022/13876,2022-01-26,2022-02-25,1365421.61,245775.89,1611197.50,INR,GST22INV823361,Matched,Overdue,EMP-20126,2022-01-29,2022-01-26T16:05:00,2022-01-29T09:25:00
INV-2021-002369,PO-2021-001797,VEN-100709,VINV/2021/67642,2021-04-30,2021-05-30,139312.94,25076.33,164389.27,INR,GST21INV861235,Matched,Paid,EMP-20131,2021-05-02,2021-04-30T18:25:00,2021-05-02T14:19:00
INV-2025-002370,PO-2024-001798,VEN-100239,VINV/2025/58631,2025-01-14,2025-01-29,584172.94,105151.13,689324.07,INR,GST25INV262630,Partially Matched,Paid,EMP-20096,2025-01-15,2025-01-14T09:23:00,2025-01-15T09:09:00
INV-2023-002371,PO-2023-001799,VEN-100562,VINV/2023/08612,2023-10-16,2023-12-15,570012.11,102602.18,672614.29,INR,GST23INV373240,Partially Matched,Paid,EMP-20093,2023-10-20,2023-10-16T13:48:00,2023-10-20T17:00:00
INV-2022-002372,PO-2022-001800,VEN-100407,VINV/2022/69019,2022-11-29,2022-12-29,2854919.97,513885.59,3368805.56,INR,GST22INV539272,Matched,Paid,EMP-20085,2022-12-04,2022-11-29T16:26:00,2022-12-04T11:15:00
INV-2026-002373,PO-2026-001801,VEN-100248,VINV/2026/10285,2026-05-22,2026-06-21,12548337.91,2258700.82,14807038.73,INR,GST26INV417257,Partially Matched,Paid,EMP-20082,2026-05-27,2026-05-22T18:31:00,2026-05-27T17:17:00
INV-2023-002374,PO-2023-001802,VEN-100402,VINV/2023/40921,2023-11-12,2023-11-27,264078.11,47534.06,311612.17,INR,GST23INV313151,Partially Matched,Overdue,EMP-20024,2023-11-16,2023-11-12T10:51:00,2023-11-16T11:01:00
INV-2023-002375,PO-2023-001802,VEN-100402,VINV/2023/43021,2023-12-08,2023-12-23,307858.92,55414.61,363273.53,INR,GST23INV507962,Matched,Paid,EMP-20100,2023-12-10,2023-12-08T11:21:00,2023-12-10T13:27:00
INV-2022-002376,PO-2022-001803,VEN-100401,VINV/2022/14079,2022-08-14,2022-09-13,41548.70,7478.77,49027.47,INR,GST22INV148717,Matched,Paid,EMP-20048,2022-08-19,2022-08-14T13:40:00,2022-08-19T15:02:00
INV-2022-002377,PO-2022-001803,VEN-100401,VINV/2022/63820,2022-07-08,2022-08-07,46201.69,8316.30,54517.99,INR,GST22INV321147,Partially Matched,Paid,EMP-20098,2022-07-09,2022-07-08T12:12:00,2022-07-09T16:21:00
INV-2021-002378,PO-2021-001804,VEN-100320,VINV/2021/20006,2021-09-20,2021-11-04,158979.22,28616.26,187595.48,INR,GST21INV251784,Partially Matched,Under Verification,EMP-20068,2021-09-24,2021-09-20T17:32:00,2021-09-24T11:57:00
INV-2021-002379,PO-2021-001804,VEN-100320,VINV/2021/26367,2021-08-30,2021-10-14,136619.64,24591.54,161211.18,INR,GST21INV098193,Matched,Under Verification,EMP-20024,2021-09-01,2021-08-30T16:56:00,2021-09-01T16:29:00
INV-2022-002380,PO-2021-001805,VEN-100684,VINV/2022/03512,2022-01-07,2022-02-21,99456.51,17902.17,117358.68,INR,GST22INV644784,Mismatched,Under Verification,EMP-20039,2022-01-10,2022-01-07T09:25:00,2022-01-10T17:56:00
INV-2026-002381,PO-2026-001806,VEN-100409,VINV/2026/21491,2026-06-02,2026-07-02,453930.69,81707.52,535638.21,INR,GST26INV293602,Matched,Approved,EMP-20046,2026-06-03,2026-06-02T17:45:00,2026-06-03T09:53:00
INV-2026-002382,PO-2025-001808,VEN-100410,VINV/2026/57346,2026-01-16,2026-02-15,220926.61,39766.79,260693.40,INR,GST26INV308172,Matched,Under Verification,EMP-20045,2026-01-22,2026-01-16T12:03:00,2026-01-22T09:55:00
INV-2026-002383,PO-2025-001808,VEN-100410,VINV/2026/02005,2026-01-24,2026-02-23,180059.60,32410.73,212470.33,INR,GST26INV760163,Matched,Disputed,EMP-20104,2026-01-25,2026-01-24T12:50:00,2026-01-25T09:27:00
INV-2026-002384,PO-2025-001808,VEN-100410,VINV/2026/28527,2026-01-11,2026-02-10,214623.69,38632.26,253255.95,INR,GST26INV673813,Matched,Overdue,EMP-20054,2026-01-12,2026-01-11T17:00:00,2026-01-12T16:21:00
INV-2026-002385,PO-2025-001808,VEN-100410,VINV/2026/50091,2026-01-06,2026-02-05,164883.75,29679.07,194562.82,INR,GST26INV620030,Matched,Overdue,EMP-20022,2026-01-12,2026-01-06T12:17:00,2026-01-12T08:25:00
INV-2022-002386,PO-2022-001809,VEN-100360,VINV/2022/60651,2022-04-10,2022-05-25,677019.49,121863.51,798883.00,INR,GST22INV499296,Matched,Disputed,EMP-20140,2022-04-17,2022-04-10T08:49:00,2022-04-17T18:42:00
INV-2025-002387,PO-2025-001810,VEN-100400,VINV/2025/12793,2025-05-30,2025-07-29,198504.49,35730.81,234235.30,INR,GST25INV378952,Matched,Paid,EMP-20096,2025-06-04,2025-05-30T11:39:00,2025-06-04T14:03:00
INV-2023-002388,PO-2022-001811,VEN-100604,VINV/2023/83055,2023-01-03,2023-02-02,1617714.97,291188.69,1908903.66,INR,GST23INV598683,Matched,Under Verification,EMP-20020,2023-01-08,2023-01-03T10:53:00,2023-01-08T13:08:00
INV-2022-002389,PO-2022-001812,VEN-100303,VINV/2022/62747,2022-01-21,2022-02-20,477842.57,86011.66,563854.23,INR,GST22INV852172,Partially Matched,Paid,EMP-20059,2022-01-22,2022-01-21T14:06:00,2022-01-22T14:12:00
INV-2025-002390,PO-2025-001814,VEN-100348,VINV/2025/62139,2025-04-19,2025-05-19,1272732.64,229091.88,1501824.52,INR,GST25INV455932,Matched,Approved,EMP-20124,2025-04-25,2025-04-19T15:02:00,2025-04-25T15:17:00
INV-2025-002391,PO-2025-001814,VEN-100348,VINV/2025/47258,2025-04-17,2025-05-17,1708850.56,307593.10,2016443.66,INR,GST25INV274702,Matched,Overdue,EMP-20099,2025-04-20,2025-04-17T10:44:00,2025-04-20T09:21:00
INV-2025-002392,PO-2025-001815,VEN-100234,VINV/2025/72594,2025-04-10,2025-05-25,698405.62,125713.01,824118.63,EUR,GST25INV587574,Matched,Approved,EMP-20100,2025-04-11,2025-04-10T13:26:00,2025-04-11T11:34:00
INV-2025-002393,PO-2025-001815,VEN-100234,VINV/2025/59715,2025-04-24,2025-06-08,695065.10,125111.72,820176.82,EUR,GST25INV836794,Partially Matched,Under Verification,EMP-20024,2025-04-29,2025-04-24T17:04:00,2025-04-29T09:29:00
INV-2025-002394,PO-2025-001815,VEN-100234,VINV/2025/90156,2025-05-04,2025-06-18,522974.67,94135.44,617110.11,EUR,GST25INV326374,Matched,Paid,EMP-20082,2025-05-09,2025-05-04T09:34:00,2025-05-09T08:14:00
INV-2025-002395,PO-2025-001815,VEN-100234,VINV/2025/80897,2025-05-13,2025-06-27,619162.15,111449.19,730611.34,EUR,GST25INV224178,Matched,Under Verification,EMP-20106,2025-05-18,2025-05-13T10:21:00,2025-05-18T15:36:00
INV-2022-002396,PO-2022-001818,VEN-100237,VINV/2022/58130,2022-12-25,2023-01-24,76910.57,13843.90,90754.47,INR,GST22INV515380,Partially Matched,Paid,EMP-20093,2023-01-01,2022-12-25T09:24:00,2023-01-01T16:21:00
INV-2025-002397,PO-2025-001819,VEN-100419,VINV/2025/67725,2025-08-27,2025-09-26,1040278.06,187250.05,1227528.11,INR,GST25INV106307,Matched,Paid,EMP-20039,2025-09-03,2025-08-27T13:33:00,2025-09-03T15:30:00
INV-2025-002398,PO-2025-001820,VEN-100394,VINV/2025/48168,2025-08-26,2025-10-10,1825444.63,328580.03,2154024.66,INR,GST25INV392353,Matched,Paid,EMP-20003,2025-09-02,2025-08-26T15:52:00,2025-09-02T11:51:00
INV-2024-002399,PO-2024-001821,VEN-100677,VINV/2024/93849,2024-04-28,2024-06-12,669531.30,120515.63,790046.93,INR,GST24INV095677,Matched,Paid,EMP-20146,2024-05-03,2024-04-28T16:45:00,2024-05-03T14:16:00
INV-2022-002400,PO-2022-001822,VEN-100440,VINV/2022/30003,2022-03-24,2022-05-08,250556.51,45100.17,295656.68,INR,GST22INV339639,Partially Matched,Approved,EMP-20020,2022-03-27,2022-03-24T13:11:00,2022-03-27T17:51:00
INV-2026-002401,PO-2026-001823,VEN-100416,VINV/2026/17809,2026-01-27,2026-02-26,36537.79,6576.80,43114.59,INR,GST26INV722525,Matched,Under Verification,EMP-20074,2026-02-02,2026-01-27T12:33:00,2026-02-02T13:43:00
INV-2026-002402,PO-2026-001824,VEN-100353,VINV/2026/64402,2026-04-24,2026-05-24,569817.74,102567.19,672384.93,INR,GST26INV855473,Matched,Under Verification,EMP-20085,2026-04-29,2026-04-24T15:42:00,2026-04-29T10:10:00
INV-2023-002403,PO-2023-001825,VEN-100696,VINV/2023/30907,2023-06-29,2023-07-29,628030.64,113045.52,741076.16,INR,GST23INV660021,Matched,Paid,EMP-20052,2023-07-01,2023-06-29T09:10:00,2023-07-01T18:18:00
INV-2025-002404,PO-2025-001827,VEN-100272,VINV/2025/98741,2025-06-27,2025-07-27,1442361.12,259625.00,1701986.12,INR,GST25INV369917,Mismatched,Approved,EMP-20033,2025-07-03,2025-06-27T10:45:00,2025-07-03T13:31:00
INV-2024-002405,PO-2024-001829,VEN-100484,VINV/2024/21985,2024-08-16,2024-09-15,609966.80,109794.02,719760.82,INR,GST24INV331428,Matched,Paid,EMP-20089,2024-08-22,2024-08-16T15:09:00,2024-08-22T14:21:00
INV-2024-002406,PO-2024-001829,VEN-100484,VINV/2024/15903,2024-09-01,2024-10-01,520684.51,93723.21,614407.72,INR,GST24INV084480,Partially Matched,Paid,EMP-20039,2024-09-08,2024-09-01T09:36:00,2024-09-08T09:52:00
INV-2023-002407,PO-2023-001830,VEN-100640,VINV/2023/41358,2023-12-01,2023-12-31,1455234.40,261942.19,1717176.59,INR,GST23INV810347,Matched,Under Verification,EMP-20104,2023-12-03,2023-12-01T17:46:00,2023-12-03T09:56:00
INV-2025-002408,PO-2025-001832,VEN-100730,VINV/2025/64056,2025-07-18,2025-08-17,1463892.15,263500.59,1727392.74,INR,GST25INV228757,Partially Matched,Paid,EMP-20005,2025-07-22,2025-07-18T15:59:00,2025-07-22T15:49:00
INV-2023-002409,PO-2023-001833,VEN-100348,VINV/2023/66964,2023-12-19,2024-01-18,1080372.12,194466.98,1274839.10,INR,GST23INV262752,Matched,Approved,EMP-20110,2023-12-23,2023-12-19T14:39:00,2023-12-23T11:36:00
INV-2024-002410,PO-2024-001834,VEN-100471,VINV/2024/27578,2024-05-23,2024-07-22,17383007.19,3128941.29,20511948.48,INR,GST24INV006009,Matched,Paid,EMP-20121,2024-05-25,2024-05-23T15:58:00,2024-05-25T16:29:00
INV-2023-002411,PO-2023-001835,VEN-100354,VINV/2023/47333,2023-05-27,2023-06-26,107374.40,19327.39,126701.79,INR,GST23INV666473,Matched,Paid,EMP-20072,2023-06-02,2023-05-27T13:55:00,2023-06-02T09:54:00
INV-2025-002412,PO-2025-001836,VEN-100516,VINV/2025/18635,2025-07-20,2025-10-18,235349.89,42362.98,277712.87,INR,GST25INV306153,Matched,Disputed,EMP-20094,2025-07-21,2025-07-20T14:07:00,2025-07-21T13:57:00
INV-2025-002413,PO-2025-001836,VEN-100516,VINV/2025/71990,2025-08-09,2025-11-07,208426.41,37516.75,245943.16,INR,GST25INV268488,Matched,Approved,EMP-20117,2025-08-15,2025-08-09T09:44:00,2025-08-15T08:22:00
INV-2022-002414,PO-2021-001837,VEN-100421,VINV/2022/70703,2022-02-02,2022-04-03,509023.85,91624.29,600648.14,INR,GST22INV260810,Matched,Approved,EMP-20013,2022-02-06,2022-02-02T18:22:00,2022-02-06T14:22:00
