purchase_order_id,vendor_id,requested_by_employee_id,approved_by_employee_id,department,po_type,procurement_category,po_date,expected_delivery_date,po_amount_inr,currency,payment_terms_days,po_status,priority,fiscal_year,created_at,updated_at
PO-2024-001677,VEN-100581,EMP-20107,EMP-20103,Admin,Blanket,Logistics & Transportation,2024-08-09,2024-09-08,4605197.88,INR,30,Closed,Low,2024-25,2024-08-09T08:07:00,2024-08-19T11:07:00
PO-2021-001678,VEN-100526,EMP-20079,EMP-20067,IT,Blanket,Construction & Contracting,2021-09-27,2021-11-05,1052938.60,USD,30,Approved,Medium,2021-22,2021-09-27T17:02:00,2021-10-04T00:02:00
PO-2021-001679,VEN-100414,EMP-20148,,IT,Standard,Professional Services,2021-12-04,2021-12-23,352003.09,INR,45,Pending Approval,Medium,2021-22,2021-12-04T08:24:00,2021-12-06T10:24:00
PO-2025-001680,VEN-100310,EMP-20071,EMP-20080,Admin,Blanket,Construction & Contracting,2025-04-23,2025-05-25,3250768.24,INR,30,Approved,Medium,2025-26,2025-04-23T10:54:00,2025-04-25T11:54:00
PO-2022-001681,VEN-100654,EMP-20002,EMP-20131,Admin,Standard,Material Procurement,2022-06-14,2022-07-06,191977.51,INR,15,Closed,Medium,2022-23,2022-06-14T12:30:00,2022-06-20T16:30:00
PO-2025-001682,VEN-100606,EMP-20066,EMP-20116,Procurement,Service,IT & Software,2025-10-03,2025-10-26,522236.44,INR,30,Closed,Medium,2025-26,2025-10-03T16:14:00,2025-10-08T16:14:00
PO-2025-001683,VEN-100572,EMP-20019,EMP-20078,Procurement,Contract,Material Procurement,2025-11-01,2025-12-25,6461927.32,INR,30,Partially Invoiced,Medium,2025-26,2025-11-01T08:00:00,2025-11-04T14:00:00
PO-2022-001684,VEN-100319,EMP-20147,,Procurement,Standard,Logistics & Transportation,2022-05-01,2022-05-26,95838.55,INR,45,Pending Approval,High,2022-23,2022-05-01T10:40:00,2022-05-08T17:40:00
PO-2024-001685,VEN-100336,EMP-20089,EMP-20019,Procurement,Service,Material Procurement,2024-12-29,2025-01-28,827303.98,INR,30,Closed,Low,2024-25,2024-12-29T13:35:00,2025-01-03T15:35:00
PO-2023-001686,VEN-100353,EMP-20130,EMP-20010,IT,Service,Raw Materials,2023-04-12,2023-05-03,296951.21,INR,30,Partially Invoiced,Low,2023-24,2023-04-12T16:20:00,2023-04-19T21:20:00
PO-2023-001687,VEN-100658,EMP-20019,,Procurement,Standard,Logistics & Transportation,2023-01-14,2023-02-02,67422.82,INR,30,Pending Approval,Low,2022-23,2023-01-14T17:05:00,2023-01-19T00:05:00
PO-2023-001688,VEN-100546,EMP-20069,EMP-20019,Procurement,Standard,Material Procurement,2023-06-17,2023-07-10,203498.84,INR,60,Approved,Medium,2023-24,2023-06-17T12:07:00,2023-06-24T13:07:00
PO-2024-001689,VEN-100468,EMP-20130,EMP-20019,IT,Standard,Material Procurement,2024-05-20,2024-06-07,649477.68,INR,60,Closed,Medium,2024-25,2024-05-20T08:21:00,2024-05-23T15:21:00
PO-2024-001690,VEN-100585,EMP-20121,EMP-20092,Procurement,Standard,Construction & Contracting,2024-11-10,2024-11-28,176307.69,INR,30,Closed,Medium,2024-25,2024-11-10T11:52:00,2024-11-20T19:52:00
PO-2024-001691,VEN-100648,EMP-20048,EMP-20142,Legal,Standard,Construction & Contracting,2024-02-15,2024-03-02,54011.79,INR,30,Closed,High,2023-24,2024-02-15T13:50:00,2024-02-17T20:50:00
PO-2022-001692,VEN-100608,EMP-20105,EMP-20010,Procurement,Standard,IT & Software,2022-01-07,2022-01-23,246061.79,INR,30,Closed,Medium,2021-22,2022-01-07T15:44:00,2022-01-11T21:44:00
PO-2021-001693,VEN-100447,EMP-20147,EMP-20133,Procurement,Standard,Material Procurement,2021-07-27,2021-08-19,278764.15,INR,30,Approved,High,2021-22,2021-07-27T17:55:00,2021-07-28T22:55:00
PO-2023-001694,VEN-100524,EMP-20107,EMP-20007,Admin,Standard,Logistics & Transportation,2023-02-15,2023-03-04,241392.65,INR,30,Approved,Low,2022-23,2023-02-15T17:51:00,2023-02-21T18:51:00
PO-2025-001695,VEN-100438,EMP-20057,EMP-20116,Legal,Standard,Construction & Contracting,2025-06-14,2025-07-05,331941.68,INR,60,Closed,Medium,2025-26,2025-06-14T12:57:00,2025-06-19T12:57:00
PO-2022-001696,VEN-100654,EMP-20132,EMP-20013,Admin,Service,Material Procurement,2022-11-28,2022-12-25,1195930.09,INR,15,Closed,Medium,2022-23,2022-11-28T11:36:00,2022-11-28T19:36:00
PO-2022-001697,VEN-100386,EMP-20075,EMP-20069,IT,Standard,Professional Services,2022-08-12,2022-08-29,570810.60,INR,30,Closed,Low,2022-23,2022-08-12T18:18:00,2022-08-18T22:18:00
PO-2024-001698,VEN-100588,EMP-20116,,Procurement,Standard,Professional Services,2024-04-08,2024-04-28,607089.00,INR,15,Pending Approval,Low,2024-25,2024-04-08T15:10:00,2024-04-16T20:10:00
PO-2025-001699,VEN-100573,EMP-20073,EMP-20010,Procurement,Service,IT & Software,2025-09-22,2025-10-21,877971.27,INR,45,Partially Invoiced,High,2025-26,2025-09-22T08:11:00,2025-09-24T09:11:00
PO-2025-001700,VEN-100535,EMP-20130,EMP-20117,IT,Standard,Professional Services,2025-08-07,2025-08-24,442580.18,INR,45,Closed,High,2025-26,2025-08-07T12:33:00,2025-08-15T15:33:00
PO-2023-001701,VEN-100674,EMP-20134,EMP-20008,Operations,Blanket,Professional Services,2023-12-20,2024-01-23,2533339.47,INR,30,Approved,High,2023-24,2023-12-20T12:59:00,2023-12-25T13:59:00
PO-2022-001702,VEN-100408,EMP-20054,EMP-20069,Procurement,Standard,Material Procurement,2022-01-09,2022-01-27,614425.81,INR,30,Approved,Urgent,2021-22,2022-01-09T18:01:00,2022-01-13T02:01:00
PO-2026-001703,VEN-100581,EMP-20075,EMP-20013,IT,Service,Logistics & Transportation,2026-07-13,2026-08-09,1280935.86,INR,30,Approved,Low,2026-27,2026-07-13T16:05:00,2026-07-17T21:05:00
PO-2025-001704,VEN-100630,EMP-20002,EMP-20117,Admin,Blanket,Raw Materials,2025-01-14,2025-02-22,601987.64,USD,30,Partially Invoiced,High,2024-25,2025-01-14T18:54:00,2025-01-16T19:54:00
PO-2022-001705,VEN-100540,EMP-20103,EMP-20146,Admin,Service,Logistics & Transportation,2022-03-02,2022-03-25,587089.46,INR,30,Approved,Medium,2021-22,2022-03-02T13:05:00,2022-03-12T18:05:00
PO-2022-001706,VEN-100582,EMP-20121,EMP-20008,Procurement,Service,Raw Materials,2022-02-04,2022-02-26,1144089.04,INR,30,Closed,High,2021-22,2022-02-04T18:25:00,2022-02-04T19:25:00
PO-2026-001707,VEN-100313,EMP-20128,EMP-20146,IT,Standard,Professional Services,2026-07-10,2026-08-01,477982.10,INR,60,Approved,Low,2026-27,2026-07-10T12:08:00,2026-07-20T17:08:00
PO-2025-001708,VEN-100463,EMP-20030,EMP-20128,Legal,Standard,Material Procurement,2025-06-22,2025-07-08,355608.73,INR,60,Closed,Low,2025-26,2025-06-22T16:45:00,2025-06-23T16:45:00
PO-2022-001709,VEN-100419,EMP-20071,EMP-20098,Admin,Standard,Construction & Contracting,2022-12-04,2022-12-27,130112.48,INR,30,Approved,Medium,2022-23,2022-12-04T15:13:00,2022-12-10T21:13:00
PO-2022-001710,VEN-100326,EMP-20095,EMP-20116,Operations,Standard,Professional Services,2022-12-25,2023-01-12,559910.52,INR,30,Closed,Medium,2022-23,2022-12-25T17:03:00,2022-12-25T22:03:00
PO-2022-001711,VEN-100609,EMP-20071,EMP-20101,Admin,Contract,Construction & Contracting,2022-08-21,2022-10-12,19554871.64,INR,60,Partially Invoiced,Medium,2022-23,2022-08-21T18:15:00,2022-08-22T23:15:00
PO-2023-001712,VEN-100493,EMP-20080,EMP-20058,Procurement,Standard,Construction & Contracting,2023-02-17,2023-03-08,402691.14,INR,30,Approved,High,2022-23,2023-02-17T11:25:00,2023-02-27T11:25:00
PO-2024-001713,VEN-100692,EMP-20035,EMP-20059,Admin,Blanket,Material Procurement,2024-01-21,2024-02-29,4599560.99,INR,15,Closed,Low,2023-24,2024-01-21T14:49:00,2024-01-31T20:49:00
PO-2021-001714,VEN-100516,EMP-20001,EMP-20007,Procurement,Standard,IT & Software,2021-05-21,2021-06-15,218264.85,INR,90,Approved,Medium,2021-22,2021-05-21T14:04:00,2021-05-21T15:04:00
PO-2024-001715,VEN-100664,EMP-20103,,Admin,Contract,IT & Software,2024-07-24,2024-09-11,7143266.41,INR,30,Pending Approval,Medium,2024-25,2024-07-24T14:53:00,2024-07-28T14:53:00
PO-2022-001716,VEN-100482,EMP-20030,EMP-20010,Legal,Standard,Construction & Contracting,2022-06-25,2022-07-12,543691.09,INR,30,Closed,Low,2022-23,2022-06-25T15:26:00,2022-06-28T21:26:00
PO-2024-001717,VEN-100322,EMP-20115,EMP-20067,Admin,Blanket,Construction & Contracting,2024-03-31,2024-05-03,1684837.05,INR,90,Approved,Low,2023-24,2024-03-31T17:20:00,2024-04-03T17:20:00
PO-2024-001718,VEN-100629,EMP-20087,EMP-20071,Procurement,Service,Logistics & Transportation,2024-09-12,2024-10-11,115110.22,INR,60,Closed,Low,2024-25,2024-09-12T18:44:00,2024-09-12T20:44:00
PO-2022-001719,VEN-100348,EMP-20112,EMP-20114,Admin,Standard,Professional Services,2022-10-18,2022-11-07,690102.08,INR,30,Cancelled,Low,2022-23,2022-10-18T09:54:00,2022-10-21T14:54:00
PO-2025-001720,VEN-100603,EMP-20101,EMP-20019,Procurement,Standard,Construction & Contracting,2025-07-09,2025-08-01,405493.98,USD,30,Closed,Medium,2025-26,2025-07-09T16:07:00,2025-07-10T22:07:00
PO-2023-001721,VEN-100411,EMP-20010,EMP-20133,Operations,Standard,Material Procurement,2023-10-08,2023-10-26,759011.05,INR,30,Closed,Low,2023-24,2023-10-08T16:30:00,2023-10-15T21:30:00
PO-2021-001722,VEN-100586,EMP-20057,EMP-20081,Legal,Service,IT & Software,2021-07-13,2021-08-05,360951.13,INR,45,Approved,Medium,2021-22,2021-07-13T08:38:00,2021-07-13T09:38:00
PO-2021-001723,VEN-100463,EMP-20051,EMP-20001,Legal,Standard,Material Procurement,2021-09-30,2021-10-20,518609.58,INR,60,Approved,Medium,2021-22,2021-09-30T12:50:00,2021-10-02T12:50:00
PO-2025-001724,VEN-100406,EMP-20016,,Operations,Service,Material Procurement,2025-01-23,2025-02-22,297059.25,INR,30,Pending Approval,High,2024-25,2025-01-23T13:28:00,2025-01-30T15:28:00
PO-2024-001725,VEN-100238,EMP-20064,EMP-20132,Legal,Service,Professional Services,2024-12-13,2025-01-06,146112.89,INR,30,Approved,Low,2024-25,2024-12-13T09:36:00,2024-12-16T11:36:00
PO-2024-001726,VEN-100411,EMP-20079,EMP-20004,IT,Contract,Material Procurement,2024-06-15,2024-08-03,5563762.43,INR,30,Closed,Medium,2024-25,2024-06-15T09:40:00,2024-06-17T11:40:00
PO-2026-001727,VEN-100415,EMP-20123,EMP-20103,Procurement,Contract,Professional Services,2026-07-07,2026-08-25,1535064.26,INR,45,Partially Invoiced,Low,2026-27,2026-07-07T17:26:00,2026-07-10T19:26:00
PO-2025-001728,VEN-100351,EMP-20079,EMP-20010,IT,Standard,Raw Materials,2025-09-01,2025-09-26,409406.91,INR,45,Approved,Medium,2025-26,2025-09-01T18:13:00,2025-09-04T00:13:00
PO-2024-001729,VEN-100298,EMP-20025,EMP-20055,IT,Standard,Logistics & Transportation,2024-11-09,2024-11-30,506939.15,INR,30,Approved,Medium,2024-25,2024-11-09T11:03:00,2024-11-16T11:03:00
PO-2022-001730,VEN-100332,EMP-20123,EMP-20010,Procurement,Standard,Professional Services,2022-11-18,2022-12-06,563205.39,INR,30,Approved,High,2022-23,2022-11-18T14:57:00,2022-11-24T16:57:00
PO-2024-001731,VEN-100277,EMP-20128,EMP-20001,IT,Standard,Construction & Contracting,2024-05-23,2024-06-12,342184.37,INR,60,Closed,Medium,2024-25,2024-05-23T08:03:00,2024-05-24T15:03:00
PO-2023-001732,VEN-100393,EMP-20035,EMP-20001,Admin,Standard,Material Procurement,2023-08-04,2023-08-20,643404.53,INR,30,Cancelled,High,2023-24,2023-08-04T11:48:00,2023-08-04T18:48:00
PO-2025-001733,VEN-100348,EMP-20041,EMP-20115,Procurement,Standard,Professional Services,2025-12-17,2026-01-02,183250.24,INR,30,Partially Invoiced,Medium,2025-26,2025-12-17T18:24:00,2025-12-24T20:24:00
PO-2025-001734,VEN-100355,EMP-20030,EMP-20128,Legal,Standard,Material Procurement,2025-06-11,2025-06-27,663311.25,INR,30,Approved,High,2025-26,2025-06-11T15:07:00,2025-06-20T17:07:00
PO-2021-001735,VEN-100610,EMP-20016,EMP-20056,Operations,Standard,Material Procurement,2021-10-24,2021-11-11,29873.72,USD,45,Approved,Medium,2021-22,2021-10-24T12:18:00,2021-10-26T14:18:00
PO-2025-001736,VEN-100470,EMP-20038,EMP-20010,Admin,Standard,Construction & Contracting,2025-03-27,2025-04-12,332916.34,INR,30,Approved,Medium,2024-25,2025-03-27T10:46:00,2025-04-06T10:46:00
PO-2021-001737,VEN-100636,EMP-20064,EMP-20081,Legal,Standard,Material Procurement,2021-02-16,2021-03-06,663051.95,INR,90,Partially Invoiced,High,2020-21,2021-02-16T18:11:00,2021-02-22T23:11:00
PO-2025-001738,VEN-100441,EMP-20023,EMP-20126,Admin,Standard,Professional Services,2025-01-14,2025-02-06,126176.24,INR,30,Approved,Low,2024-25,2025-01-14T08:43:00,2025-01-16T12:43:00
PO-2021-001739,VEN-100461,EMP-20077,EMP-20010,Procurement,Service,IT & Software,2021-08-15,2021-09-09,558595.58,INR,60,Approved,Medium,2021-22,2021-08-15T16:37:00,2021-08-16T18:37:00
PO-2022-001740,VEN-100527,EMP-20123,EMP-20110,Procurement,Blanket,Material Procurement,2022-06-07,2022-07-14,4970154.75,INR,60,Partially Invoiced,High,2022-23,2022-06-07T16:27:00,2022-06-15T22:27:00
PO-2023-001741,VEN-100318,EMP-20056,,Admin,Standard,Construction & Contracting,2023-07-24,2023-08-12,799323.63,INR,30,Pending Approval,Low,2023-24,2023-07-24T08:32:00,2023-07-27T15:32:00
PO-2024-001742,VEN-100689,EMP-20126,EMP-20004,Procurement,Contract,Raw Materials,2024-03-07,2024-04-23,19557693.06,INR,15,Approved,Low,2023-24,2024-03-07T09:27:00,2024-03-11T09:27:00
PO-2024-001743,VEN-100265,EMP-20084,EMP-20064,Procurement,Service,Material Procurement,2024-07-04,2024-07-26,1102844.48,USD,45,Closed,Medium,2024-25,2024-07-04T11:50:00,2024-07-09T14:50:00
PO-2024-001744,VEN-100416,EMP-20123,EMP-20001,Procurement,Standard,Material Procurement,2024-03-21,2024-04-13,363710.86,INR,30,Approved,Low,2023-24,2024-03-21T14:20:00,2024-03-25T20:20:00
PO-2026-001745,VEN-100357,EMP-20038,EMP-20045,Admin,Service,Material Procurement,2026-04-07,2026-04-29,64106.10,INR,30,Approved,Low,2026-27,2026-04-07T08:22:00,2026-04-12T08:22:00
PO-2025-001746,VEN-100371,EMP-20056,EMP-20096,Admin,Standard,Construction & Contracting,2025-01-02,2025-01-23,40981.42,INR,30,Closed,Medium,2024-25,2025-01-02T15:15:00,2025-01-11T16:15:00
PO-2021-001747,VEN-100657,EMP-20001,EMP-20116,Procurement,Standard,Construction & Contracting,2021-09-01,2021-09-22,428846.52,INR,30,Partially Invoiced,Urgent,2021-22,2021-09-01T08:01:00,2021-09-10T09:01:00
PO-2023-001748,VEN-100493,EMP-20127,EMP-20010,Procurement,Service,Construction & Contracting,2023-07-25,2023-08-23,960274.61,INR,30,Partially Invoiced,Low,2023-24,2023-07-25T18:34:00,2023-08-04T01:34:00
PO-2026-001749,VEN-100730,EMP-20138,EMP-20087,Admin,Standard,Logistics & Transportation,2026-05-02,2026-05-18,31902.45,USD,30,Partially Invoiced,Medium,2026-27,2026-05-02T16:27:00,2026-05-09T20:27:00
PO-2023-001750,VEN-100498,EMP-20060,EMP-20137,Procurement,Standard,IT & Software,2023-06-09,2023-06-25,42869.69,INR,30,Closed,Medium,2023-24,2023-06-09T09:46:00,2023-06-12T16:46:00
PO-2022-001751,VEN-100285,EMP-20023,EMP-20145,Admin,Standard,Material Procurement,2022-11-07,2022-11-30,91001.30,INR,30,Approved,Low,2022-23,2022-11-07T10:48:00,2022-11-16T14:48:00
PO-2025-001752,VEN-100332,EMP-20007,EMP-20001,Procurement,Standard,Professional Services,2025-04-11,2025-04-29,226325.03,INR,30,Partially Invoiced,Medium,2025-26,2025-04-11T12:26:00,2025-04-17T12:26:00
PO-2025-001753,VEN-100540,EMP-20071,EMP-20055,Admin,Standard,Logistics & Transportation,2025-11-03,2025-11-24,470434.46,INR,30,Closed,Low,2025-26,2025-11-03T14:28:00,2025-11-05T14:28:00
PO-2024-001754,VEN-100295,EMP-20015,EMP-20001,Operations,Service,Logistics & Transportation,2024-01-10,2024-01-31,437145.01,INR,30,Closed,High,2023-24,2024-01-10T16:09:00,2024-01-12T19:09:00
PO-2021-001755,VEN-100587,EMP-20097,EMP-20059,Operations,Service,IT & Software,2021-03-10,2021-04-07,1162233.97,INR,30,Cancelled,Urgent,2020-21,2021-03-10T13:32:00,2021-03-11T20:32:00
PO-2022-001756,VEN-100406,EMP-20071,EMP-20072,Admin,Blanket,Material Procurement,2022-10-01,2022-11-02,2604060.45,INR,30,Partially Invoiced,Low,2022-23,2022-10-01T11:22:00,2022-10-08T11:22:00
PO-2024-001757,VEN-100238,EMP-20067,,Legal,Standard,Professional Services,2024-12-07,2024-12-27,505310.08,INR,30,Draft,Low,2024-25,2024-12-07T09:35:00,2024-12-08T15:35:00
PO-2026-001758,VEN-100277,EMP-20142,EMP-20116,Operations,Standard,Construction & Contracting,2026-01-02,2026-01-23,514448.67,INR,60,Approved,Medium,2025-26,2026-01-02T09:56:00,2026-01-02T09:56:00
PO-2022-001759,VEN-100553,EMP-20134,EMP-20011,Operations,Standard,Material Procurement,2022-05-12,2022-06-04,67920.58,INR,30,Approved,Medium,2022-23,2022-05-12T10:29:00,2022-05-13T10:29:00
PO-2021-001760,VEN-100291,EMP-20047,EMP-20117,Procurement,Standard,Professional Services,2021-09-14,2021-09-29,725661.63,INR,15,Closed,Medium,2021-22,2021-09-14T18:57:00,2021-09-19T02:57:00
PO-2025-001761,VEN-100730,EMP-20079,EMP-20058,IT,Standard,Logistics & Transportation,2025-12-31,2026-01-19,594957.12,INR,30,Approved,Medium,2025-26,2025-12-31T12:24:00,2025-12-31T16:24:00
PO-2025-001762,VEN-100687,EMP-20047,EMP-20064,Procurement,Blanket,IT & Software,2025-08-18,2025-09-17,4903112.32,INR,30,Approved,High,2025-26,2025-08-18T09:39:00,2025-08-19T14:39:00
PO-2025-001763,VEN-100387,EMP-20001,EMP-20019,Procurement,Standard,Construction & Contracting,2025-09-28,2025-10-15,582363.33,INR,60,Partially Invoiced,Urgent,2025-26,2025-09-28T12:15:00,2025-10-03T20:15:00
PO-2021-001764,VEN-100522,EMP-20019,EMP-20058,Procurement,Standard,Material Procurement,2021-09-16,2021-10-08,342620.04,INR,45,Approved,High,2021-22,2021-09-16T18:11:00,2021-09-23T01:11:00
PO-2026-001765,VEN-100236,EMP-20115,EMP-20058,Admin,Standard,IT & Software,2026-05-06,2026-05-23,349186.80,INR,30,Partially Invoiced,High,2026-27,2026-05-06T10:17:00,2026-05-07T17:17:00
PO-2021-001766,VEN-100515,EMP-20123,EMP-20116,Procurement,Standard,Material Procurement,2021-06-14,2021-07-09,688600.92,INR,15,Approved,Medium,2021-22,2021-06-14T10:37:00,2021-06-14T13:37:00
PO-2022-001767,VEN-100471,EMP-20002,EMP-20114,Admin,Standard,Construction & Contracting,2022-09-10,2022-09-27,780599.60,INR,60,Approved,Medium,2022-23,2022-09-10T10:15:00,2022-09-15T14:15:00
PO-2026-001768,VEN-100372,EMP-20069,,Procurement,Standard,Construction & Contracting,2026-04-25,2026-05-11,587695.11,INR,45,Pending Approval,High,2026-27,2026-04-25T10:05:00,2026-04-30T16:05:00
PO-2023-001769,VEN-100400,EMP-20134,EMP-20116,Operations,Service,Material Procurement,2023-03-30,2023-04-29,566606.48,INR,60,Approved,High,2022-23,2023-03-30T12:51:00,2023-04-03T13:51:00
PO-2023-001770,VEN-100316,EMP-20023,EMP-20114,Admin,Service,Professional Services,2023-08-08,2023-08-31,938065.71,INR,30,Partially Invoiced,Low,2023-24,2023-08-08T08:54:00,2023-08-18T14:54:00
PO-2022-001771,VEN-100386,EMP-20069,EMP-20114,Procurement,Standard,Professional Services,2022-01-02,2022-01-18,549805.37,INR,30,Partially Invoiced,High,2021-22,2022-01-02T16:33:00,2022-01-06T22:33:00
PO-2025-001772,VEN-100602,EMP-20007,,Procurement,Contract,Raw Materials,2025-07-31,2025-09-15,8697880.54,INR,60,Pending Approval,Medium,2025-26,2025-07-31T08:11:00,2025-08-01T10:11:00
PO-2021-001773,VEN-100480,EMP-20069,EMP-20128,Procurement,Standard,Logistics & Transportation,2021-08-31,2021-09-21,606057.70,INR,45,Approved,Medium,2021-22,2021-08-31T08:19:00,2021-09-09T16:19:00
PO-2026-001774,VEN-100524,EMP-20001,EMP-20127,Procurement,Blanket,Logistics & Transportation,2026-07-16,2026-08-15,1578728.59,INR,30,Approved,High,2026-27,2026-07-16T11:10:00,2026-07-16T14:10:00
PO-2021-001775,VEN-100301,EMP-20133,EMP-20001,IT,Standard,Construction & Contracting,2021-03-08,2021-03-23,666755.77,INR,30,Closed,Medium,2020-21,2021-03-08T11:19:00,2021-03-15T12:19:00
PO-2023-001776,VEN-100391,EMP-20025,EMP-20146,IT,Service,Raw Materials,2023-04-30,2023-05-20,769753.88,INR,30,Approved,Low,2023-24,2023-04-30T09:56:00,2023-05-10T15:56:00
PO-2024-001777,VEN-100335,EMP-20077,EMP-20001,Procurement,Service,Material Procurement,2024-04-06,2024-05-06,944416.57,INR,60,Partially Invoiced,Low,2024-25,2024-04-06T12:54:00,2024-04-16T19:54:00
PO-2022-001778,VEN-100594,EMP-20073,EMP-20013,Procurement,Blanket,Professional Services,2022-04-03,2022-05-08,4645690.25,INR,45,Closed,Medium,2022-23,2022-04-03T16:10:00,2022-04-04T16:10:00
PO-2025-001779,VEN-100559,EMP-20042,EMP-20103,Procurement,Service,Material Procurement,2025-05-16,2025-06-12,1030193.79,INR,15,Partially Invoiced,Low,2025-26,2025-05-16T17:48:00,2025-05-16T20:48:00
PO-2026-001780,VEN-100555,EMP-20026,EMP-20103,Procurement,Contract,Construction & Contracting,2026-06-22,2026-08-08,3009888.82,INR,30,Approved,Medium,2026-27,2026-06-22T10:57:00,2026-06-25T16:57:00
PO-2025-001781,VEN-100399,EMP-20107,EMP-20079,Admin,Standard,Professional Services,2025-12-04,2025-12-25,118476.21,INR,30,Approved,High,2025-26,2025-12-04T16:55:00,2025-12-05T16:55:00
PO-2026-001782,VEN-100353,EMP-20066,EMP-20058,Procurement,Standard,Raw Materials,2026-06-11,2026-07-04,547145.72,INR,30,Partially Invoiced,High,2026-27,2026-06-11T08:00:00,2026-06-13T12:00:00
PO-2025-001783,VEN-100698,EMP-20067,EMP-20069,Legal,Standard,Material Procurement,2025-08-16,2025-09-01,620225.08,INR,30,Approved,Urgent,2025-26,2025-08-16T14:37:00,2025-08-16T20:37:00
PO-2023-001784,VEN-100650,EMP-20148,EMP-20055,IT,Service,Material Procurement,2023-03-08,2023-04-04,849654.75,INR,30,Partially Invoiced,Medium,2022-23,2023-03-08T18:43:00,2023-03-13T19:43:00
PO-2026-001785,VEN-100531,EMP-20138,EMP-20058,Admin,Service,Material Procurement,2026-04-16,2026-05-08,406566.34,INR,45,Partially Invoiced,Low,2026-27,2026-04-16T09:20:00,2026-04-16T10:20:00
PO-2026-001786,VEN-100514,EMP-20068,EMP-20008,Admin,Blanket,Material Procurement,2026-06-29,2026-08-08,2247778.36,INR,30,Approved,Medium,2026-27,2026-06-29T16:49:00,2026-07-03T18:49:00
PO-2025-001787,VEN-100418,EMP-20056,EMP-20064,Admin,Service,Raw Materials,2025-10-18,2025-11-11,1057515.31,INR,45,Closed,Low,2025-26,2025-10-18T16:04:00,2025-10-21T16:04:00
